No.,Time,CO2(ppm),Temperature(°C),Relative Humidity(%RH)
2768, 05/07/22 09:19:47,414,21.6,30.2
2769, 05/07/22 09:24:47,413,21.6,29.9
2770, 05/07/22 09:29:47,412,21.6,29.7
2771, 05/07/22 09:34:47,413,21.6,29.5
2772, 05/07/22 09:39:47,411,21.6,29.4
2773, 05/07/22 09:44:47,413,21.6,29.4
2774, 05/07/22 09:49:47,413,21.6,29.3
2775, 05/07/22 09:54:47,411,21.6,29.2
2776, 05/07/22 09:59:47,412,21.6,29.2
2777, 05/07/22 10:04:47,412,21.7,29.2
2778, 05/07/22 10:09:47,411,21.7,29.2
2779, 05/07/22 10:14:47,411,21.7,29.2
2780, 05/07/22 10:19:47,411,21.7,29.3
2781, 05/07/22 10:24:47,411,21.7,29.4
2782, 05/07/22 10:29:47,411,21.7,29.3
2783, 05/07/22 10:34:47,411,21.7,29.5
2784, 05/07/22 10:39:47,410,21.7,29.6
2785, 05/07/22 10:44:47,411,21.7,29.7
2786, 05/07/22 10:49:47,410,21.7,29.8
2787, 05/07/22 10:54:47,411,21.7,29.9
2788, 05/07/22 10:59:47,411,21.7,30
2789, 05/07/22 11:04:47,410,21.7,30.2
2790, 05/07/22 11:09:47,410,21.7,30.5
2791, 05/07/22 11:14:47,411,21.7,30.6
2792, 05/07/22 11:19:47,411,21.7,30.8
2793, 05/07/22 11:24:47,411,21.7,31.1
2794, 05/07/22 11:29:47,411,21.8,31.3
2795, 05/07/22 11:34:47,411,21.8,31.5
2796, 05/07/22 11:39:47,410,21.8,31.7
2797, 05/07/22 11:44:47,409,21.8,31.9
2798, 05/07/22 11:49:47,410,21.8,32.2
2799, 05/07/22 11:54:47,409,21.8,32.5
2800, 05/07/22 11:59:47,409,21.8,32.7
2801, 05/07/22 12:04:47,409,21.7,33.1
2802, 05/07/22 12:09:47,410,21.8,33.3
2803, 05/07/22 12:14:47,409,21.7,33.5
2804, 05/07/22 12:19:47,409,21.7,33.9
2805, 05/07/22 12:24:47,408,21.7,34.1
2806, 05/07/22 12:29:47,408,21.7,34.4
2807, 05/07/22 12:34:47,408,21.7,34.7
2808, 05/07/22 12:39:47,409,21.7,35.1
2809, 05/07/22 12:44:47,410,21.7,35.6
2810, 05/07/22 12:49:47,409,21.7,36.1
2811, 05/07/22 12:54:47,409,21.7,36.3
2812, 05/07/22 12:59:47,410,21.8,36.4
2813, 05/07/22 13:04:47,410,21.8,36.8
2814, 05/07/22 13:09:47,408,21.7,37
2815, 05/07/22 13:14:47,410,21.7,37.3
2816, 05/07/22 13:19:47,410,21.7,37.4
2817, 05/07/22 13:24:47,410,21.6,37.5
2818, 05/07/22 13:29:47,409,21.6,37.5
2819, 05/07/22 13:34:47,409,21.6,37.6
2820, 05/07/22 13:39:47,411,21.7,37.6
2821, 05/07/22 13:44:47,411,21.7,37.6
2822, 05/07/22 13:49:47,411,21.7,37.6
2823, 05/07/22 13:54:47,411,21.7,37.7
2824, 05/07/22 13:59:47,411,21.7,37.7
2825, 05/07/22 14:04:47,412,21.7,37.8
2826, 05/07/22 14:09:47,411,21.7,37.8
2827, 05/07/22 14:14:47,411,21.7,37.8
2828, 05/07/22 14:19:47,412,21.7,37.9
2829, 05/07/22 14:24:47,411,21.7,37.9
2830, 05/07/22 14:29:47,411,21.7,37.9
2831, 05/07/22 14:34:47,410,21.8,38
2832, 05/07/22 14:39:47,411,21.8,37.8
2833, 05/07/22 14:44:47,411,21.8,38
2834, 05/07/22 14:49:47,411,21.8,38
2835, 05/07/22 14:54:47,411,21.8,38.1
2836, 05/07/22 14:59:47,411,21.8,38.2
2837, 05/07/22 15:04:47,411,21.8,38.3
2838, 05/07/22 15:09:47,412,21.8,38.3
2839, 05/07/22 15:14:47,412,21.8,38.4
2840, 05/07/22 15:19:47,413,21.7,38.5
2841, 05/07/22 15:24:47,413,21.7,38.5
2842, 05/07/22 15:29:47,413,21.7,38.6
2843, 05/07/22 15:34:47,412,21.7,38.6
2844, 05/07/22 15:39:47,412,21.7,38.7
2845, 05/07/22 15:44:47,412,21.7,38.7
2846, 05/07/22 15:49:47,412,21.7,38.8
2847, 05/07/22 15:54:47,412,21.7,38.9
2848, 05/07/22 15:59:47,412,21.7,39.1
2849, 05/07/22 16:04:47,412,21.7,39.3
2850, 05/07/22 16:09:47,412,21.7,39.7
2851, 05/07/22 16:14:47,411,21.7,39.9
2852, 05/07/22 16:19:47,411,21.7,40.3
2853, 05/07/22 16:24:47,410,21.7,40.5
2854, 05/07/22 16:29:47,411,21.7,41
2855, 05/07/22 16:34:47,411,21.7,41.3
2856, 05/07/22 16:39:47,410,21.7,41.6
2857, 05/07/22 16:44:47,410,21.7,41.9
2858, 05/07/22 16:49:47,410,21.7,42.2
2859, 05/07/22 16:54:47,411,21.7,42.6
2860, 05/07/22 16:59:47,411,21.7,42.9
2861, 05/07/22 17:04:47,411,21.7,43
2862, 05/07/22 17:09:47,411,21.7,43.3
2863, 05/07/22 17:14:47,411,21.7,43.5
2864, 05/07/22 17:19:47,411,21.7,43.6
2865, 05/07/22 17:24:47,410,21.7,43.8
2866, 05/07/22 17:29:47,410,21.6,43.8
2867, 05/07/22 17:34:47,411,21.6,44
2868, 05/07/22 17:39:47,411,21.6,44.1
2869, 05/07/22 17:44:47,411,21.7,44.2
2870, 05/07/22 17:49:47,411,21.7,44.3
2871, 05/07/22 17:54:47,411,21.7,44.4
2872, 05/07/22 17:59:47,411,21.7,44.4
2873, 05/07/22 18:04:47,411,21.6,44.5
2874, 05/07/22 18:09:47,410,21.7,44.3
2875, 05/07/22 18:14:47,411,21.6,44.2
2876, 05/07/22 18:19:47,410,21.7,44
2877, 05/07/22 18:24:47,411,21.7,43.7
2878, 05/07/22 18:29:47,410,21.8,43.5
2879, 05/07/22 18:34:47,410,21.9,43.3
2880, 05/07/22 18:39:47,410,22,43
2881, 05/07/22 18:44:47,411,22,42.8
2882, 05/07/22 18:49:47,411,22,42.6
2883, 05/07/22 18:54:47,413,22,42.5
2884, 05/07/22 18:59:47,411,22,42.4
2885, 05/07/22 19:04:47,411,22,42.3
2886, 05/07/22 19:09:47,411,22,42.2
2887, 05/07/22 19:14:47,412,22,42.1
2888, 05/07/22 19:19:47,411,22,42
2889, 05/07/22 19:24:47,412,22,41.9
2890, 05/07/22 19:29:47,413,22,41.8
2891, 05/07/22 19:34:47,412,22.1,41.7
2892, 05/07/22 19:39:47,412,22,41.6
2893, 05/07/22 19:44:47,412,22.1,41.5
2894, 05/07/22 19:49:47,412,22,41.4
2895, 05/07/22 19:54:47,413,22,41.3
2896, 05/07/22 19:59:47,411,22.1,41.2
2897, 05/07/22 20:04:47,411,22.1,41.2
2898, 05/07/22 20:09:47,412,22.1,41.2
2899, 05/07/22 20:14:47,412,22,41.1
2900, 05/07/22 20:19:47,412,22,41
2901, 05/07/22 20:24:47,412,22.1,40.9
2902, 05/07/22 20:29:47,412,22.1,40.9
2903, 05/07/22 20:34:47,412,22,40.8
2904, 05/07/22 20:39:47,413,22,40.8
2905, 05/07/22 20:44:47,412,22.1,40.6
2906, 05/07/22 20:49:47,411,22.1,40.6
2907, 05/07/22 20:54:47,412,22.1,40.5
2908, 05/07/22 20:59:47,411,22,40.5
2909, 05/07/22 21:04:47,412,22,40.4
2910, 05/07/22 21:09:47,412,22.1,40.4
2911, 05/07/22 21:14:47,412,22,40.3
2912, 05/07/22 21:19:47,412,22.1,40.3
2913, 05/07/22 21:24:47,412,22.1,40.2
2914, 05/07/22 21:29:47,413,22.1,40.2
2915, 05/07/22 21:34:47,413,22,40.2
2916, 05/07/22 21:39:47,412,22,40.1
2917, 05/07/22 21:44:47,413,22,40.1
2918, 05/07/22 21:49:47,412,22,40
2919, 05/07/22 21:54:47,413,22,39.9
2920, 05/07/22 21:59:47,414,22.1,39.9
2921, 05/07/22 22:04:47,414,22.1,39.8
2922, 05/07/22 22:09:47,413,22.1,39.8
2923, 05/07/22 22:14:47,414,22,39.7
2924, 05/07/22 22:19:47,413,22,39.7
2925, 05/07/22 22:24:47,413,22,39.7
2926, 05/07/22 22:29:47,414,22,39.7
2927, 05/07/22 22:34:47,414,22,39.6
2928, 05/07/22 22:39:47,413,22,39.5
2929, 05/07/22 22:44:47,414,22,39.5
2930, 05/07/22 22:49:47,414,22,39.5
2931, 05/07/22 22:54:47,413,22,39.4
2932, 05/07/22 22:59:47,414,22,39.4
2933, 05/07/22 23:04:47,414,22,39.3
2934, 05/07/22 23:09:47,414,22,39.3
2935, 05/07/22 23:14:47,412,22,39.1
2936, 05/07/22 23:19:47,414,22.1,39.2
2937, 05/07/22 23:24:47,413,22.1,39.1
2938, 05/07/22 23:29:47,415,22,39.1
2939, 05/07/22 23:34:47,415,22,39.1
2940, 05/07/22 23:39:47,416,22,39.1
2941, 05/07/22 23:44:47,415,22,39
2942, 05/07/22 23:49:47,415,22,39
2943, 05/07/22 23:54:47,415,22,38.9
2944, 05/07/22 23:59:47,415,22.1,38.9
2945, 05/08/22 00:04:47,415,22.1,38.8
2946, 05/08/22 00:09:47,415,22.1,38.8
2947, 05/08/22 00:14:47,416,22,38.7
2948, 05/08/22 00:19:47,415,22,38.7
2949, 05/08/22 00:24:47,417,22,38.7
2950, 05/08/22 00:29:47,415,22.1,38.7
2951, 05/08/22 00:34:47,416,22,38.6
2952, 05/08/22 00:39:47,417,22.1,38.6
2953, 05/08/22 00:44:47,416,22,38.5
2954, 05/08/22 00:49:47,417,22,38.5
2955, 05/08/22 00:54:47,418,22,38.5
2956, 05/08/22 00:59:47,417,22,38.4
2957, 05/08/22 01:04:47,417,22,38.4
2958, 05/08/22 01:09:47,416,22.1,38.4
2959, 05/08/22 01:14:47,417,22.1,38.3
2960, 05/08/22 01:19:47,417,22.1,38.2
2961, 05/08/22 01:24:47,417,22.1,38.2
2962, 05/08/22 01:29:47,417,22.1,38.2
2963, 05/08/22 01:34:47,418,22.1,38.2
2964, 05/08/22 01:39:47,418,22.1,38.2
2965, 05/08/22 01:44:47,417,22,38.1
2966, 05/08/22 01:49:47,419,22,38.1
2967, 05/08/22 01:54:47,418,22.1,38.1
2968, 05/08/22 01:59:47,417,22,38
2969, 05/08/22 02:04:47,417,22.1,38
2970, 05/08/22 02:09:47,417,22.1,37.9
2971, 05/08/22 02:14:47,418,22,37.9
2972, 05/08/22 02:19:47,418,22,37.9
2973, 05/08/22 02:24:47,417,22,37.9
2974, 05/08/22 02:29:47,418,22,37.9
2975, 05/08/22 02:34:47,419,22,37.8
2976, 05/08/22 02:39:47,419,22,37.8
2977, 05/08/22 02:44:47,418,22.1,37.7
2978, 05/08/22 02:49:47,419,22.1,37.6
2979, 05/08/22 02:54:47,418,22.1,37.6
2980, 05/08/22 02:59:47,420,22,37.7
2981, 05/08/22 03:04:47,419,22,37.7
2982, 05/08/22 03:09:47,419,22,37.6
2983, 05/08/22 03:14:47,419,22,37.5
2984, 05/08/22 03:19:47,419,22,37.5
2985, 05/08/22 03:24:47,420,22,37.5
2986, 05/08/22 03:29:47,419,22,37.5
2987, 05/08/22 03:34:47,419,22.1,37.4
2988, 05/08/22 03:39:47,420,22.1,37.4
2989, 05/08/22 03:44:47,420,22.1,37.3
2990, 05/08/22 03:49:47,419,22.1,37.3
2991, 05/08/22 03:54:47,420,22.1,37.3
2992, 05/08/22 03:59:47,420,22,37.2
2993, 05/08/22 04:04:47,419,22,37.3
2994, 05/08/22 04:09:47,419,22,37.3
2995, 05/08/22 04:14:47,419,22,37.2
2996, 05/08/22 04:19:47,420,22,37.1
2997, 05/08/22 04:24:47,419,22,37.1
2998, 05/08/22 04:29:47,420,22.1,37
2999, 05/08/22 04:34:47,419,22.1,37
3000, 05/08/22 04:39:47,419,22.1,37
3001, 05/08/22 04:44:47,419,22,37
3002, 05/08/22 04:49:47,420,22,37
3003, 05/08/22 04:54:47,419,22,37
3004, 05/08/22 04:59:47,420,22,37
3005, 05/08/22 05:04:47,420,22,36.9
3006, 05/08/22 05:09:47,420,22,36.9
3007, 05/08/22 05:14:47,418,22,36.8
3008, 05/08/22 05:19:47,419,22.1,36.8
3009, 05/08/22 05:24:47,419,22.1,36.7
3010, 05/08/22 05:29:47,419,22.1,36.7
3011, 05/08/22 05:34:47,421,22.1,36.7
3012, 05/08/22 05:39:47,421,22,36.7
3013, 05/08/22 05:44:47,421,22.1,36.6
3014, 05/08/22 05:49:47,421,22,36.6
3015, 05/08/22 05:54:47,419,22.1,36.6
3016, 05/08/22 05:59:47,420,22,36.6
3017, 05/08/22 06:04:47,419,22,36.6
3018, 05/08/22 06:09:47,418,22,36.6
3019, 05/08/22 06:14:47,419,22.1,36.5
3020, 05/08/22 06:19:47,421,22.1,36.5
3021, 05/08/22 06:24:47,420,22.1,36.4
3022, 05/08/22 06:29:47,419,22.1,36.3
3023, 05/08/22 06:34:47,419,22.1,36.4
3024, 05/08/22 06:39:47,419,22.1,36.4
3025, 05/08/22 06:44:47,420,22,36.4
3026, 05/08/22 06:49:47,420,22,36.4
3027, 05/08/22 06:54:47,419,22,36.3
3028, 05/08/22 06:59:47,419,22,36.3
3029, 05/08/22 07:04:47,421,22.1,36.3
3030, 05/08/22 07:09:47,420,22.1,36.1
3031, 05/08/22 07:14:47,420,22.1,36.1
3032, 05/08/22 07:19:47,420,22.1,36.1
3033, 05/08/22 07:24:47,420,22.1,36.1
3034, 05/08/22 07:29:47,419,22.1,36.1
3035, 05/08/22 07:34:47,420,22,36
3036, 05/08/22 07:39:47,420,22.1,36
3037, 05/08/22 07:44:47,419,22.1,36
3038, 05/08/22 07:49:47,419,22,36
3039, 05/08/22 07:54:47,419,22,36
3040, 05/08/22 07:59:47,420,22,36
3041, 05/08/22 08:04:47,418,22,34.9
3042, 05/08/22 08:09:47,417,22,33.6
3043, 05/08/22 08:14:47,418,22,32
3044, 05/08/22 08:19:47,419,21.9,31.2
3045, 05/08/22 08:24:47,417,21.9,30.5
3046, 05/08/22 08:29:47,418,21.9,29.9
3047, 05/08/22 08:34:47,417,21.9,29.5
3048, 05/08/22 08:39:47,419,21.9,29.2
3049, 05/08/22 08:44:47,418,21.8,28.8
3050, 05/08/22 08:49:47,419,21.8,28.6
3051, 05/08/22 08:54:47,420,21.8,28.5
3052, 05/08/22 08:59:47,421,21.7,28.3
3053, 05/08/22 09:04:47,421,21.6,28.2
3054, 05/08/22 09:09:47,420,21.6,28.1
3055, 05/08/22 09:14:47,421,21.6,28
3056, 05/08/22 09:19:47,422,21.6,27.9
3057, 05/08/22 09:24:47,424,21.7,27.7
3058, 05/08/22 09:29:47,424,21.7,27.5
3059, 05/08/22 09:34:47,424,21.8,27.4
3060, 05/08/22 09:39:47,424,21.8,27.2
3061, 05/08/22 09:44:47,423,21.7,27.1
3062, 05/08/22 09:49:47,422,21.7,27
3063, 05/08/22 09:54:47,422,21.7,26.9
3064, 05/08/22 09:59:47,423,21.7,26.6
3065, 05/08/22 10:04:47,424,21.7,26.4
3066, 05/08/22 10:09:47,425,21.8,26.1
3067, 05/08/22 10:14:47,426,21.8,25.9
3068, 05/08/22 10:19:47,427,21.8,25.7
3069, 05/08/22 10:24:47,424,21.9,25.5
3070, 05/08/22 10:29:47,423,21.8,25.4
3071, 05/08/22 10:34:47,421,21.8,25.5
3072, 05/08/22 10:39:47,421,21.7,25.7
3073, 05/08/22 10:44:47,421,21.8,25.7
3074, 05/08/22 10:49:47,422,21.8,25.6
3075, 05/08/22 10:54:47,421,21.8,25.2
3076, 05/08/22 10:59:47,420,21.8,25
3077, 05/08/22 11:04:47,419,21.9,24.9
3078, 05/08/22 11:09:47,419,22,24.7
3079, 05/08/22 11:14:47,419,22,24.5
3080, 05/08/22 11:19:47,418,22,24.2
3081, 05/08/22 11:24:47,418,22,24.1
3082, 05/08/22 11:29:47,418,21.9,24
3083, 05/08/22 11:34:47,416,21.9,23.9
3084, 05/08/22 11:39:47,418,21.9,23.8
3085, 05/08/22 11:44:47,419,21.9,23.8
3086, 05/08/22 11:49:47,420,21.9,23.8
3087, 05/08/22 11:54:47,421,21.9,23.7
3088, 05/08/22 11:59:47,419,21.9,23.7
3089, 05/08/22 12:04:47,418,22,23.9
3090, 05/08/22 12:09:47,418,22,23.9
3091, 05/08/22 12:14:47,418,22,23.9
3092, 05/08/22 12:19:47,417,22,24
3093, 05/08/22 12:24:47,417,22,24.1
3094, 05/08/22 12:29:47,418,22,24
3095, 05/08/22 12:34:47,416,22,24
3096, 05/08/22 12:39:47,416,22,24.2
3097, 05/08/22 12:44:47,417,22,24.2
3098, 05/08/22 12:49:47,420,22,24.2
3099, 05/08/22 12:54:47,418,22,24.2
3100, 05/08/22 12:59:47,418,22,24.1
3101, 05/08/22 13:04:47,418,22,24.1
3102, 05/08/22 13:09:47,418,22,24.1
3103, 05/08/22 13:14:47,418,22,24
3104, 05/08/22 13:19:47,417,22,24
3105, 05/08/22 13:24:47,418,22,24
3106, 05/08/22 13:29:47,417,22,23.9
3107, 05/08/22 13:34:47,418,22,23.9
3108, 05/08/22 13:39:47,418,22,23.9
3109, 05/08/22 13:44:47,418,21.9,23.9
3110, 05/08/22 13:49:47,417,22,24.1
3111, 05/08/22 13:54:47,417,21.9,24.1
3112, 05/08/22 13:59:47,418,22,24.1
3113, 05/08/22 14:04:47,419,22,24.1
3114, 05/08/22 14:09:47,416,22,24
3115, 05/08/22 14:14:47,417,22,24
3116, 05/08/22 14:19:47,417,22,23.9
3117, 05/08/22 14:24:47,416,22,23.9
3118, 05/08/22 14:29:47,416,21.9,23.9
3119, 05/08/22 14:34:47,416,22,24
3120, 05/08/22 14:39:47,416,22,24
3121, 05/08/22 14:44:47,415,22,24.1
3122, 05/08/22 14:49:47,415,22,24.2
3123, 05/08/22 14:54:47,415,22,24.1
3124, 05/08/22 14:59:47,416,22,24.1
3125, 05/08/22 15:04:47,416,21.9,24
3126, 05/08/22 15:09:47,416,21.9,23.9
3127, 05/08/22 15:14:47,416,21.9,23.9
3128, 05/08/22 15:19:47,416,21.9,23.8
3129, 05/08/22 15:24:47,416,21.9,23.9
3130, 05/08/22 15:29:47,418,21.9,23.9
3131, 05/08/22 15:34:47,416,21.9,23.9
3132, 05/08/22 15:39:47,416,21.9,23.9
3133, 05/08/22 15:44:47,417,21.9,23.9
3134, 05/08/22 15:49:47,416,21.9,23.9
3135, 05/08/22 15:54:47,415,21.9,23.9
3136, 05/08/22 15:59:47,414,21.9,24
3137, 05/08/22 16:04:47,416,22,23.9
3138, 05/08/22 16:09:47,416,22,23.8
3139, 05/08/22 16:14:47,416,22,23.8
3140, 05/08/22 16:19:47,415,22,23.8
3141, 05/08/22 16:24:47,414,22,23.8
3142, 05/08/22 16:29:47,413,22,23.8
3143, 05/08/22 16:34:47,414,22,23.7
3144, 05/08/22 16:39:47,416,22,23.6
3145, 05/08/22 16:44:47,415,22,23.5
3146, 05/08/22 16:49:47,415,21.9,23.5
3147, 05/08/22 16:54:47,417,21.9,23.6
3148, 05/08/22 16:59:47,418,21.9,23.6
3149, 05/08/22 17:04:47,419,21.9,23.9
3150, 05/08/22 17:09:47,421,21.9,23.9
3151, 05/08/22 17:14:47,420,21.9,24
3152, 05/08/22 17:19:47,419,22,23.9
3153, 05/08/22 17:24:47,420,22,23.9
3154, 05/08/22 17:29:47,421,22,23.8
3155, 05/08/22 17:34:47,420,22,23.7
3156, 05/08/22 17:39:47,420,22,23.7
3157, 05/08/22 17:44:47,419,21.9,23.8
3158, 05/08/22 17:49:47,419,22,23.9
3159, 05/08/22 17:54:47,420,21.9,23.9
3160, 05/08/22 17:59:47,418,21.9,23.9
3161, 05/08/22 18:04:47,417,21.9,23.8
3162, 05/08/22 18:09:47,418,21.9,23.9
3163, 05/08/22 18:14:47,418,22,23.9
3164, 05/08/22 18:19:47,419,22,24
3165, 05/08/22 18:24:47,419,22.1,23.9
3166, 05/08/22 18:29:47,417,22.2,23.9
3167, 05/08/22 18:34:47,417,22.2,23.9
3168, 05/08/22 18:39:47,418,22.2,23.9
3169, 05/08/22 18:44:47,417,22.2,24
3170, 05/08/22 18:49:47,417,22.2,24
3171, 05/08/22 18:54:47,418,22.2,24.1
3172, 05/08/22 18:59:47,418,22.1,24.1
3173, 05/08/22 19:04:47,418,22.1,24.2
3174, 05/08/22 19:09:47,418,22.1,24.2
3175, 05/08/22 19:14:47,417,22.1,24.3
3176, 05/08/22 19:19:47,411,22.1,24.3
3177, 05/08/22 19:24:47,411,22.1,24.3
3178, 05/08/22 19:29:47,411,22.1,24.3
3179, 05/08/22 19:34:47,411,22.1,24.4
3180, 05/08/22 19:39:47,411,22.1,24.4
3181, 05/08/22 19:44:47,411,22.1,24.4
3182, 05/08/22 19:49:47,411,22.1,24.4
3183, 05/08/22 19:54:47,410,22.1,24.4
3184, 05/08/22 19:59:47,409,22.1,24.5
3185, 05/08/22 20:04:47,410,22.1,24.6
3186, 05/08/22 20:09:47,411,22.1,24.5
3187, 05/08/22 20:14:47,410,22.1,24.6
3188, 05/08/22 20:19:47,409,22.1,24.6
3189, 05/08/22 20:24:47,409,22.1,24.6
3190, 05/08/22 20:29:47,408,22.1,24.7
3191, 05/08/22 20:34:47,409,22.1,24.7
3192, 05/08/22 20:39:47,409,22.1,24.7
3193, 05/08/22 20:44:47,408,22.1,24.8
3194, 05/08/22 20:49:47,409,22.1,24.8
3195, 05/08/22 20:54:47,409,22.1,24.8
3196, 05/08/22 20:59:47,410,22.1,24.9
3197, 05/08/22 21:04:47,409,22.1,24.9
3198, 05/08/22 21:09:47,409,22.1,24.9
3199, 05/08/22 21:14:47,409,22,24.9
3200, 05/08/22 21:19:47,409,22.1,24.9
3201, 05/08/22 21:24:47,409,22.1,24.9
3202, 05/08/22 21:29:47,408,22.1,25
3203, 05/08/22 21:34:47,409,22.1,25
3204, 05/08/22 21:39:47,409,22.1,25
3205, 05/08/22 21:44:47,409,22.1,25
3206, 05/08/22 21:49:47,409,22.1,25.1
3207, 05/08/22 21:54:47,409,22.1,25.1
3208, 05/08/22 21:59:47,409,22,25.1
3209, 05/08/22 22:04:47,409,22.1,25.1
3210, 05/08/22 22:09:47,408,22.1,25.1
3211, 05/08/22 22:14:47,408,22.1,25.1
3212, 05/08/22 22:19:47,408,22.1,25.2
3213, 05/08/22 22:24:47,408,22.1,25.2
3214, 05/08/22 22:29:47,408,22.1,25.2
3215, 05/08/22 22:34:47,408,22.1,25.2
3216, 05/08/22 22:39:47,408,22.1,25.3
3217, 05/08/22 22:44:47,408,22,25.4
3218, 05/08/22 22:49:47,407,22,25.3
3219, 05/08/22 22:54:47,408,22,25.3
3220, 05/08/22 22:59:47,407,22.1,25.3
3221, 05/08/22 23:04:47,408,22.1,25.3
3222, 05/08/22 23:09:47,408,22.1,25.4
3223, 05/08/22 23:14:47,407,22.1,25.4
3224, 05/08/22 23:19:47,407,22.1,25.3
3225, 05/08/22 23:24:47,408,22.1,25.4
3226, 05/08/22 23:29:47,407,22.1,25.5
3227, 05/08/22 23:34:47,407,22.1,25.4
3228, 05/08/22 23:39:47,407,22.1,25.5
3229, 05/08/22 23:44:47,407,22.1,25.4
3230, 05/08/22 23:49:47,408,22.1,25.5
3231, 05/08/22 23:54:47,408,22,25.5
3232, 05/08/22 23:59:47,408,22,25.6
3233, 05/09/22 00:04:47,409,22,25.6
3234, 05/09/22 00:09:47,407,22,25.6
3235, 05/09/22 00:14:47,407,22.1,25.6
3236, 05/09/22 00:19:47,407,22.1,25.6
3237, 05/09/22 00:24:47,407,22.1,25.6
3238, 05/09/22 00:29:47,407,22.1,25.6
3239, 05/09/22 00:34:47,408,22.1,25.6
3240, 05/09/22 00:39:47,406,22.1,25.7
3241, 05/09/22 00:44:47,408,22.1,25.7
3242, 05/09/22 00:49:47,408,22,25.7
3243, 05/09/22 00:54:47,407,22.1,25.7
3244, 05/09/22 00:59:47,407,22,25.7
3245, 05/09/22 01:04:47,406,22.1,25.7
3246, 05/09/22 01:09:47,406,22.1,25.7
3247, 05/09/22 01:14:47,407,22.1,25.8
3248, 05/09/22 01:19:47,408,22.1,25.8
3249, 05/09/22 01:24:47,407,22,25.8
3250, 05/09/22 01:29:47,407,22,25.9
3251, 05/09/22 01:34:47,407,22,25.9
3252, 05/09/22 01:39:47,408,22.1,25.9
3253, 05/09/22 01:44:47,407,22.1,25.8
3254, 05/09/22 01:49:47,406,22.1,25.8
3255, 05/09/22 01:54:47,407,22.1,25.8
3256, 05/09/22 01:59:47,406,22.1,25.8
3257, 05/09/22 02:04:47,406,22,25.9
3258, 05/09/22 02:09:47,406,22,25.9
3259, 05/09/22 02:14:47,406,22.1,26
3260, 05/09/22 02:19:47,406,22,26
3261, 05/09/22 02:24:47,406,22,26
3262, 05/09/22 02:29:47,406,22.1,26
3263, 05/09/22 02:34:47,407,22.1,25.9
3264, 05/09/22 02:39:47,405,22.1,25.9
3265, 05/09/22 02:44:47,406,22.1,25.9
3266, 05/09/22 02:49:47,405,22.1,26
3267, 05/09/22 02:54:47,405,22.1,25.9
3268, 05/09/22 02:59:47,406,22,26
3269, 05/09/22 03:04:47,407,22,26.1
3270, 05/09/22 03:09:47,405,22,26.1
3271, 05/09/22 03:14:47,405,22.1,26
3272, 05/09/22 03:19:47,406,22.1,26
3273, 05/09/22 03:24:47,406,22.1,26.1
3274, 05/09/22 03:29:47,405,22.1,26
3275, 05/09/22 03:34:47,406,22.1,26.1
3276, 05/09/22 03:39:47,406,22,26.1
3277, 05/09/22 03:44:47,406,22,26.1
3278, 05/09/22 03:49:47,406,22,26.2
3279, 05/09/22 03:54:47,406,22,26.2
3280, 05/09/22 03:59:47,406,22.1,26.1
3281, 05/09/22 04:04:47,406,22.1,26.1
3282, 05/09/22 04:09:47,405,22.1,26.1
3283, 05/09/22 04:14:47,405,22.1,26.1
3284, 05/09/22 04:19:47,405,22.1,26.2
3285, 05/09/22 04:24:47,405,22.1,26.2
3286, 05/09/22 04:29:47,404,22,26.2
3287, 05/09/22 04:34:47,406,22,26.2
3288, 05/09/22 04:39:47,406,22,26.2
3289, 05/09/22 04:44:47,406,22.1,26.2
3290, 05/09/22 04:49:47,406,22.1,26.2
3291, 05/09/22 04:54:47,406,22.1,26.2
3292, 05/09/22 04:59:47,406,22.1,26.2
3293, 05/09/22 05:04:47,406,22,26.3
3294, 05/09/22 05:09:47,405,22,26.2
3295, 05/09/22 05:14:47,407,22,26.3
3296, 05/09/22 05:19:47,406,22,26.3
3297, 05/09/22 05:24:47,407,22,26.3
3298, 05/09/22 05:29:47,406,22.1,26.2
3299, 05/09/22 05:34:47,405,22.1,26.3
3300, 05/09/22 05:39:47,406,22.1,26.3
3301, 05/09/22 05:44:47,405,22.1,26.3
3302, 05/09/22 05:49:47,406,22,26.3
3303, 05/09/22 05:54:47,405,22,26.3
3304, 05/09/22 05:59:47,407,22,26.4
3305, 05/09/22 06:04:47,405,22,26.4
3306, 05/09/22 06:09:47,406,22.1,26.3
3307, 05/09/22 06:14:47,406,22.1,26.3
3308, 05/09/22 06:19:47,405,22.1,26.3
3309, 05/09/22 06:24:47,405,22.1,26.3
3310, 05/09/22 06:29:47,405,22.1,26.3
3311, 05/09/22 06:34:47,405,22,26.4
3312, 05/09/22 06:39:47,405,22,26.4
3313, 05/09/22 06:44:47,404,22,26.4
3314, 05/09/22 06:49:47,405,22,26.4
3315, 05/09/22 06:54:47,405,22.1,26.4
3316, 05/09/22 06:59:47,406,22.1,26.2
3317, 05/09/22 07:04:47,407,22.1,26
3318, 05/09/22 07:09:47,407,22.1,25.7
3319, 05/09/22 07:14:47,409,22,25.5
3320, 05/09/22 07:19:47,412,22,25.4
3321, 05/09/22 07:24:47,411,21.9,25.4
3322, 05/09/22 07:29:47,413,21.9,25.4
3323, 05/09/22 07:34:47,413,21.9,25.3
3324, 05/09/22 07:39:47,413,21.8,25.4
